year,month,month_date,region_code,count_china,count_korea,count_north_america,count_southeast_asia,count_europe,count_domestic,count_overseas,foreign_total,foreign_hhi,foreign_entropy,foreign_entropy_norm,foreign_top1_share,foreign_top1_market,foreign_active_market_count,foreign_share_china,foreign_share_korea,foreign_share_north_america,foreign_share_southeast_asia,foreign_share_europe,all_total,all_hhi,all_entropy,all_entropy_norm,all_top1_share,all_top1_market,all_active_market_count,all_share_china,all_share_korea,all_share_north_america,all_share_southeast_asia,all_share_europe,all_share_japan,known_foreign_to_overseas_ratio,data_quality_known_foreign_le_overseas
2025,8,2025-08-01,西京区,995,78,357,72,584,2189,2552,2086.0,0.33777619871875597,1.2506996467827889,0.7771033831875138,0.4769894534995206,china,5,0.4769894534995206,0.037392138063279005,0.17114093959731544,0.03451581975071908,0.2799616490891659,4275.0,0.34261586129065347,1.3031398178461107,0.7272961802219711,0.512046783625731,japan,6,0.2327485380116959,0.018245614035087718,0.08350877192982456,0.016842105263157894,0.13660818713450293,0.512046783625731,0.817398119122257,True
2025,9,2025-09-01,上京区,4557,683,3346,902,4201,15794,17064,13689.0,0.2715769589995761,1.4018230481030065,0.8710016318572371,0.3328950252027175,china,5,0.3328950252027175,0.049894075535101175,0.24442983417342393,0.06589232230257872,0.30688874278617867,29483.0,0.34551835685966686,1.3414647299725466,0.7486857209413778,0.5356985381406234,japan,6,0.15456364684733576,0.023165892209069634,0.11348912932876573,0.0305939015703965,0.14248889190380898,0.5356985381406234,0.8022151898734177,True
2025,9,2025-09-01,下京区,12424,2012,10735,2603,13400,50685,53020,41174.0,0.27132673967280085,1.3994321147001776,0.8695160614078541,0.3254480983144703,europe,5,0.3017438189148492,0.048865789090202554,0.2607227862243163,0.06321950745616166,0.3254480983144703,91859.0,0.358962045579642,1.3150454601444295,0.7339408457045808,0.5517695598689295,japan,6,0.13525076475903286,0.021903134151253553,0.1168638892215243,0.02833690765194483,0.1458757443473149,0.5517695598689295,0.776574877404753,True
2025,9,2025-09-01,中京区,9266,1471,7355,2023,8074,32608,36334,28189.0,0.26603999550119395,1.4175355347349556,0.880764348710468,0.3287097804107985,china,5,0.3287097804107985,0.05218347582390294,0.2609173791195147,0.07176558231934442,0.2864237823264394,60797.0,0.34485589381880905,1.3477546622381222,0.7521961989790831,0.5363422537296249,japan,6,0.15240883596230076,0.024195272793065447,0.12097636396532724,0.03327466815796832,0.1328026053917134,0.5363422537296249,0.7758298012880498,True
2025,9,2025-09-01,伏見区,2664,444,1965,584,2932,10163,11199,8589.0,0.2723693391329627,1.4033744211005053,0.8719655540971156,0.3413668645942485,europe,5,0.31016416346489695,0.051694027244149496,0.2287809989521481,0.06799394574455699,0.3413668645942485,18752.0,0.3508712938651732,1.3324094530014734,0.743631874637457,0.5419688566552902,japan,6,0.14206484641638226,0.023677474402730374,0.10478882252559726,0.03114334470989761,0.1563566552901024,0.5419688566552902,0.7669434770961693,True
2025,9,2025-09-01,北区,1340,199,1122,292,1268,5174,5346,4221.0,0.2686880912278445,1.40650637475907,0.8739115463186037,0.31746031746031744,china,5,0.31746031746031744,0.04714522624970386,0.2658137882018479,0.06917791992418858,0.3004027481639422,9395.0,0.3575265681217661,1.3199109353134983,0.7366563190996593,0.5507184672698244,japan,6,0.14262905800957956,0.02118147951037786,0.1194252261841405,0.031080361894624802,0.1349654071314529,0.5507184672698244,0.7895622895622896,True
2025,9,2025-09-01,南区,7845,1263,7100,1959,8391,31875,34021,26558.0,0.2662533251722813,1.414070216528256,0.87861122544928,0.31594999623465625,europe,5,0.2953912192183146,0.04755629188944951,0.2673394080879584,0.0737630845696212,0.31594999623465625,58433.0,0.3525673383565183,1.3317013659744323,0.7432366837431422,0.545496551606113,japan,6,0.13425632775999863,0.021614498656581042,0.12150668286755771,0.03352557630106275,0.14360036280868688,0.545496551606113,0.7806354898445078,True
2025,9,2025-09-01,右京区,1854,281,1284,340,1796,6528,7167,5555.0,0.27565435571459934,1.3917991393157143,0.8647734271468535,0.33375337533753374,china,5,0.33375337533753374,0.050585058505850586,0.23114311431143114,0.0612061206120612,0.3233123312331233,12083.0,0.3501460411798065,1.3297627309503042,0.7421547109351719,0.540263179673922,japan,6,0.15343871555077382,0.023255813953488372,0.10626500041380452,0.028138707274683438,0.1486385831333278,0.540263179673922,0.7750802288265662,True
2025,9,2025-09-01,山科区,322,54,246,68,310,1152,1236,1000.0,0.26784,1.4133690487924808,0.8781755654400569,0.322,china,5,0.322,0.054,0.246,0.068,0.31,2152.0,0.3443982255634941,1.3474206688112385,0.752009793698341,0.5353159851301115,japan,6,0.1496282527881041,0.02509293680297398,0.11431226765799256,0.031598513011152414,0.14405204460966542,0.5353159851301115,0.8090614886731392,True
2025,9,2025-09-01,左京区,2606,456,2110,622,2822,10095,11047,8616.0,0.2667436972435382,1.4171029756990798,0.8804955846702189,0.32753017641597026,europe,5,0.30246053853296195,0.052924791086350974,0.24489322191272053,0.07219127205199628,0.32753017641597026,18711.0,0.34764449081042403,1.3425643615461125,0.749299437007876,0.5395222061888728,japan,6,0.13927636149858372,0.024370691037357704,0.11276789054566833,0.03324247768692213,0.15082037304259527,0.5395222061888728,0.7799402552729248,True
2025,9,2025-09-01,東山区,11579,1928,9244,2510,11714,44688,47739,36975.0,0.26826587377670985,1.4109486891631358,0.876671711448147,0.31680865449628126,europe,5,0.31315753887762,0.052143340094658555,0.25000676132521976,0.06788370520622042,0.31680865449628126,81663.0,0.35445073312058273,1.3275231058929986,0.7409047523911992,0.5472245692663752,japan,6,0.14179003955279626,0.023609223271248914,0.11319691904534489,0.030736073864540858,0.14344317499969386,0.5472245692663752,0.7745239741092189,True
2025,9,2025-09-01,西京区,541,98,410,122,629,2119,2299,1800.0,0.27188580246913585,1.4065751626820218,0.8739542866582094,0.34944444444444445,europe,5,0.3005555555555556,0.05444444444444444,0.22777777777777777,0.06777777777777778,0.34944444444444445,3919.0,0.34971186428207696,1.3358718262336842,0.7455642619314404,0.5406991579484562,japan,6,0.1380454197499362,0.025006379178361827,0.10461852513396275,0.031130390405715743,0.16050012758356724,0.5406991579484562,0.7829491083079599,True
2025,10,2025-10-01,上京区,4100,1075,5012,1227,4738,13654,20810,16152.0,0.256969167782245,1.447049890956495,0.8991026493019473,0.3103021297672115,north_america,5,0.25383853392768696,0.06655522535908866,0.3103021297672115,0.07596582466567607,0.2933382862803368,29806.0,0.28531329635370617,1.473793693862323,0.8225399218887782,0.45809568543246326,japan,6,0.13755619673891162,0.03606656377910488,0.16815406294034757,0.04116620814601087,0.15896128296316178,0.45809568543246326,0.7761653051417587,True
2025,10,2025-10-01,下京区,12959,3203,16755,4234,15853,43422,67168,53004.0,0.2591881025623012,1.4408999467334593,0.8952814741105821,0.31610821824767943,north_america,5,0.24449098181269338,0.06042940155459965,0.31610821824767943,0.07988076371594596,0.2990906346690816,96426.0,0.2810977435831954,1.4802438669650329,0.8261398320404956,0.45031423060170495,japan,6,0.13439321344865493,0.03321718208781864,0.17376018916059985,0.04390931906332317,0.1644058656378985,0.45031423060170495,0.7891257741781801,True
2025,10,2025-10-01,中京区,7930,2346,10211,3036,9563,27987,41495,33086.0,0.24968077802104527,1.4707731338967802,0.9138427289017912,0.30861996010397147,north_america,5,0.23967841383062322,0.07090612343589434,0.30861996010397147,0.09176086562292209,0.2890346370065889,61073.0,0.28327578802879366,1.4864419840357372,0.8295990670422644,0.45825487531314985,japan,6,0.12984461218541746,0.038413046681839765,0.16719335876737676,0.04971100158826323,0.156583105463953,0.45825487531314985,0.797349078202193,True
2025,10,2025-10-01,伏見区,2582,719,3271,786,3220,8714,13404,10578.0,0.25800579412223434,1.4451265489983514,0.8979076097522484,0.309226696918132,north_america,5,0.2440915106825487,0.06797126110795991,0.309226696918132,0.07430516165626773,0.3044053696350917,19292.0,0.28159160102159253,1.4808497423861864,0.8264779775514076,0.4516898196143479,japan,6,0.1338378602529546,0.03726933443914576,0.1695521459672403,0.0407422765913332,0.16690856313497823,0.4516898196143479,0.7891674127126231,True
2025,10,2025-10-01,北区,1439,356,1615,375,1599,4426,6938,5384.0,0.25883982368097425,1.4395817874574939,0.894462455703111,0.299962852897474,north_america,5,0.2672734026745914,0.06612184249628529,0.299962852897474,0.06965081723625557,0.29699108469539376,9810.0,0.2815220483789347,1.4784536787811653,0.8251407089915527,0.4511722731906218,japan,6,0.14668705402650356,0.036289500509684,0.16462793068297654,0.0382262996941896,0.16299694189602446,0.4511722731906218,0.7760161429806861,True
2025,10,2025-10-01,南区,8958,2298,10553,2667,10958,27353,44103,35434.0,0.2581165959235118,1.4434272936951948,0.8968518030696615,0.30925100186261784,europe,5,0.25280803747812836,0.0648529660777784,0.2978213015747587,0.0752666930067167,0.30925100186261784,62787.0,0.27199726920301437,1.4994434665250376,0.8368553325804629,0.43564750664946567,japan,6,0.14267284628983706,0.03659993310717187,0.1680761941166165,0.042476945864589805,0.1745265739723191,0.43564750664946567,0.8034374078860849,True
2025,10,2025-10-01,右京区,1578,485,2190,541,2095,5709,8824,6889.0,0.25713330650698746,1.45052081598216,0.9012592562756302,0.31789809841776745,north_america,5,0.22906082159965163,0.0704020902888663,0.31789809841776745,0.078530991435622,0.3041079982580926,12598.0,0.28225006471568037,1.4819465193896548,0.8270901004520004,0.453167169391967,japan,6,0.12525797745673917,0.03849817431338308,0.17383711700269885,0.04294332433719638,0.16629623749801556,0.453167169391967,0.7807116953762466,True
2025,10,2025-10-01,山科区,309,73,339,96,423,997,1607,1240.0,0.2626664932362123,1.4325151357888437,0.8900716981510147,0.3411290322580645,europe,5,0.24919354838709679,0.05887096774193548,0.27338709677419354,0.07741935483870968,0.3411290322580645,2237.0,0.2793440829036749,1.481298468894399,0.8267284165840564,0.4456861868573983,japan,6,0.13813142601698702,0.03263299061242736,0.15154224407688868,0.042914617791685296,0.1890925346446133,0.4456861868573983,0.7716241443683883,True
2025,10,2025-10-01,左京区,2439,689,2908,919,3162,8751,12889,10117.0,0.2513120069370436,1.4656856611665574,0.9106817043658844,0.31254324404467726,europe,5,0.24107937135514482,0.06810319264604131,0.28743698724918454,0.09083720470495206,0.31254324404467726,18868.0,0.28736601907524956,1.4764231457365677,0.8240074469217993,0.46380114479542084,japan,6,0.12926648293406826,0.03651685393258427,0.15412338350646598,0.04870680517277931,0.16758532965868136,0.46380114479542084,0.7849328885095818,True
